date,site,ndvi_mean,ndvi_stdDev,ndvi_count,evi_mean,evi_stdDev,evi_count,ndwi_mean,ndwi_stdDev,ndwi_count,fapar_mean,fapar_stdDev,fapar_count
2023-09-08,project,0.17685435205482308,0.03978094097662034,910,0.12979568018153753,0.02817324253349711,910,-0.32348459274167485,0.03377257620161165,910,0.2231194505523644,0.05018763513610409,910
2023-09-15,project,0.16320866450541616,0.04072634214057992,910,0.11659201021071035,0.027380071436952372,910,-0.31860675068810534,0.03712764012251272,910,0.2059040511400333,0.05138035324455444,910
2023-09-20,project,0.16861759397716553,0.03466649810867685,910,0.11727508956227352,0.023299876778565112,910,-0.3099004672407114,0.030483290837042185,910,0.21272795656159274,0.04373525401390483,910
2023-09-30,project,0.1678008881146278,0.031037829113400705,910,0.12753053909566978,0.022414848797238502,910,-0.30707860103448426,0.02744282261556539,910,0.2116976004454147,0.039157325209466035,910
2023-10-03,project,0.15759042819093597,0.028626726938540733,910,0.11528416820517247,0.019825115332921216,910,-0.30649128973164225,0.026074903881760442,910,0.19881608420568458,0.03611547870566394,910
2023-10-05,project,0.16043112228538614,0.024471276662233248,910,0.12479756167267787,0.01802870633418431,910,-0.29805881809373247,0.022471926526495035,910,0.2023999038752437,0.03087296263707199,910
2023-10-08,project,0.15676596975223708,0.028413117348196487,910,0.11397681323992997,0.019295092897248133,910,-0.3151418662710224,0.027247990702389625,910,0.19777594743942217,0.03584598884648598,910
2023-10-10,project,0.1479713172003504,0.024584212304289536,910,0.10903385557206927,0.016917416229079694,910,-0.3009655173824153,0.02318222251089948,910,0.18668061377996215,0.031015442243089133,910
2023-10-13,project,0.14504965705692754,0.022019857122166402,910,0.10562091300774001,0.014973218285277614,910,-0.30521238034682774,0.021997054682744162,910,0.18299464734301943,0.027780251745327302,910
2023-10-15,project,0.14227620086011358,0.01977868880011648,910,0.10755153476783748,0.013952116717998415,910,-0.296690981486329,0.020456395765472275,910,0.17949565500511952,0.024952793790225896,910
2023-10-18,project,0.1335863003057991,0.019320802570143618,910,0.09738982132070896,0.01320664298356193,910,-0.3023331802354684,0.021900213756458564,910,0.16853247646579606,0.024375124522494827,910
2023-10-20,project,0.13555570257835958,0.017670089145632225,910,0.10037083714348888,0.012217466750574193,910,-0.2977594065364018,0.02075232746630923,910,0.1710170743728587,0.022292584466127818,910
2023-10-23,project,0.12595188090816822,0.017575301296110648,910,0.09040353136413787,0.011676635488877856,910,-0.2968085065658378,0.020936496145072078,910,0.1589008929537451,0.022173000115172512,910
2023-10-25,project,0.12977702635797708,0.01548576862111973,910,0.09825560685926985,0.010884316213371182,910,-0.291477303206975,0.019100466986067318,910,0.16372669645322382,0.019536845692404027,910
2023-10-28,project,0.12460719183440928,0.01440143029754579,910,0.09313844762459181,0.010151301206887755,910,-0.290070527734173,0.01840138722266142,910,0.15720443321829092,0.018168844463384393,910
2023-11-07,project,0.12773594246932513,0.016636522303625285,910,0.09557319416932208,0.011296011298311232,910,-0.2984531138261108,0.03222639069416262,910,0.16115166501930056,0.020988636538253624,910
2023-11-12,project,0.12679582941377485,0.01418760971140153,910,0.09265667691598321,0.010198071547050665,910,-0.29144195956190716,0.019598004075664963,910,0.15996561838841838,0.017899088411902516,910
2023-11-14,project,0.12469373795656849,0.013317188748896081,910,0.09547974132355902,0.009892106516469762,910,-0.2821610668797706,0.0179319892879627,910,0.1573136198060071,0.016800965325605464,910
2023-11-17,project,0.11853921086827043,0.013923980610315806,910,0.08787138317698988,0.009898194740836608,910,-0.28713238309432443,0.019708231613017463,910,0.14954906843141025,0.017566493937974114,910
2023-11-19,project,0.11506944709278516,0.014428765250024244,910,0.08457466416205814,0.010331886182063904,910,-0.2833811270355614,0.02032561966260653,910,0.14517161445225754,0.018203330239429195,910
2023-12-04,project,0.03992573946653021,0.020167035057204567,126,0.07324491708829341,0.02639752787870845,126,-0.1007945403472853,0.03442470757255677,126,0.05037031291097454,0.02544273142816929,126
